frame,time_s,frame_w,frame_h,body_x,body_y,far_ep_x,far_ep_y,near_ep_x,near_ep_y,t_along,lm_00_x,lm_00_y,lm_00_z,lm_01_x,lm_01_y,lm_01_z,lm_02_x,lm_02_y,lm_02_z,lm_03_x,lm_03_y,lm_03_z,lm_04_x,lm_04_y,lm_04_z,lm_05_x,lm_05_y,lm_05_z,lm_06_x,lm_06_y,lm_06_z,lm_07_x,lm_07_y,lm_07_z,lm_08_x,lm_08_y,lm_08_z,lm_09_x,lm_09_y,lm_09_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z,lm_21_x,lm_21_y,lm_21_z,lm_22_x,lm_22_y,lm_22_z,lm_23_x,lm_23_y,lm_23_z,lm_24_x,lm_24_y,lm_24_z,lm_25_x,lm_25_y,lm_25_z,lm_26_x,lm_26_y,lm_26_z,lm_27_x,lm_27_y,lm_27_z,lm_28_x,lm_28_y,lm_28_z,lm_29_x,lm_29_y,lm_29_z,lm_30_x,lm_30_y,lm_30_z,lm_31_x,lm_31_y,lm_31_z,lm_32_x,lm_32_y,lm_32_z
115,3.8667,720,1280,364,682,70,371,311,888,0.711931,0.537828,0.248067,-0.688965,0.544188,0.239315,-0.669083,0.548716,0.239257,-0.669084,0.552993,0.239119,-0.669149,0.529569,0.237862,-0.682522,0.523163,0.236922,-0.682605,0.517058,0.23588,-0.68267,0.55594,0.237362,-0.456115,0.501795,0.234041,-0.518508,0.542021,0.255166,-0.59693,0.525683,0.254275,-0.615775,0.584629,0.264374,-0.275912,0.441745,0.266401,-0.366547,0.615381,0.317799,-0.029895,0.385651,0.32026,-0.329465,0.643323,0.366524,-0.177509,0.400447,0.366172,-0.555861,0.662582,0.378917,-0.222344,0.401,0.381025,-0.618625,0.659709,0.378213,-0.283782,0.417916,0.378055,-0.668368,0.650613,0.373889,-0.204192,0.419811,0.373389,-0.578155,0.549739,0.394031,0.028249,0.460774,0.395202,-0.02835,0.549568,0.471691,0.045173,0.479727,0.477586,0.084724,0.536563,0.537543,0.55076,0.476907,0.528845,0.617824,0.523813,0.545092,0.595775,0.475125,0.531359,0.667416,0.549486,0.575115,0.436645,0.499641,0.567438,0.480666
116,3.9,720,1280,366,684,67,366,308,881,0.72943,0.543499,0.250251,-0.868743,0.549938,0.241491,-0.852839,0.554687,0.241316,-0.852756,0.559367,0.241003,-0.852794,0.535007,0.24004,-0.867683,0.528377,0.238925,-0.867816,0.522195,0.237748,-0.867834,0.563567,0.238082,-0.617485,0.506698,0.234935,-0.689716,0.547615,0.256759,-0.765708,0.531159,0.25578,-0.786744,0.59458,0.260664,-0.345222,0.445184,0.266263,-0.460298,0.635744,0.314206,-0.068506,0.384216,0.319154,-0.341585,0.654762,0.360628,-0.233502,0.398384,0.363012,-0.457556,0.674445,0.372381,-0.277871,0.393209,0.376849,-0.503662,0.668424,0.371585,-0.333323,0.413071,0.374422,-0.56175,0.658847,0.367676,-0.258491,0.418497,0.370008,-0.479265,0.557908,0.389216,0.037139,0.469825,0.392052,-0.037264,0.551641,0.467227,0.221573,0.492351,0.472281,0.101163,0.529699,0.529473,0.728436,0.489346,0.53999,0.500183,0.516463,0.536358,0.773482,0.483122,0.547134,0.533233,0.546992,0.567328,0.628422,0.517763,0.578057,0.343328
117,3.9333,720,1280,374,687,63,367,306,875,0.750941,0.549594,0.249835,-0.521913,0.556952,0.241306,-0.502449,0.561943,0.241144,-0.502521,0.566451,0.240843,-0.502584,0.541783,0.239989,-0.520324,0.534948,0.238833,-0.520368,0.52854,0.237556,-0.520424,0.569158,0.237831,-0.301025,0.510898,0.234315,-0.384276,0.552746,0.256371,-0.43448,0.535379,0.255466,-0.458719,0.599852,0.255598,-0.129174,0.446806,0.266058,-0.205468,0.639391,0.303519,-0.016085,0.383774,0.315376,-0.140423,0.664314,0.350561,-0.235431,0.397287,0.357536,-0.286258,0.680416,0.361268,-0.288667,0.388739,0.369961,-0.32929,0.671339,0.360417,-0.33847,0.410384,0.367063,-0.373538,0.6634,0.357915,-0.259421,0.417148,0.362968,-0.303275,0.566228,0.387035,0.035428,0.47836,0.389945,-0.035486,0.571341,0.463662,0.072858,0.509938,0.467862,-0.153924,0.528686,0.520499,0.511519,0.510705,0.553947,0.039207,0.524798,0.518857,0.554967,0.506885,0.560196,0.05203,0.545205,0.562385,0.447174,0.532039,0.592094,-0.138155
118,3.9667,720,1280,381,719,60,363,303,869,0.819268,0.553124,0.24908,-0.425386,0.560238,0.24,-0.405115,0.56552,0.239808,-0.405249,0.57043,0.239422,-0.405327,0.544346,0.238623,-0.419805,0.537335,0.237457,-0.419876,0.530784,0.236179,-0.420011,0.574176,0.235315,-0.191626,0.513007,0.232338,-0.258997,0.557177,0.255715,-0.332641,0.539286,0.254755,-0.35251,0.610556,0.251182,0.005973,0.451274,0.262672,-0.074081,0.644923,0.298102,0.079298,0.386878,0.309986,0.016061,0.669334,0.340856,-0.214074,0.396353,0.354294,-0.158734,0.685016,0.348887,-0.273995,0.387454,0.365861,-0.203861,0.677221,0.345722,-0.327501,0.409101,0.361812,-0.255049,0.669591,0.344145,-0.240981,0.415453,0.357903,-0.17828,0.579725,0.390225,0.040891,0.490918,0.39193,-0.040637,0.554789,0.475876,0.057112,0.525983,0.476218,-0.363567,0.524523,0.540908,0.406636,0.533899,0.582992,-0.351343,0.518182,0.550412,0.438638,0.531177,0.608354,-0.359476,0.541489,0.580544,0.291618,0.561218,0.619471,-0.605987
119,4.0,720,1280,389,732,56,360,301,863,0.858376,0.556705,0.246898,-0.36672,0.564236,0.237537,-0.347704,0.568958,0.237537,-0.347874,0.573831,0.237343,-0.347932,0.549789,0.235944,-0.354785,0.543528,0.234887,-0.354775,0.53702,0.233701,-0.354888,0.57778,0.234376,-0.149211,0.52118,0.230753,-0.185076,0.559824,0.254507,-0.282386,0.543543,0.253134,-0.292811,0.617177,0.252748,0.001823,0.462802,0.261115,-0.030963,0.64403,0.305384,0.001506,0.394808,0.305601,-0.024904,0.671116,0.334678,-0.395207,0.400387,0.353493,-0.24443,0.684679,0.34015,-0.469492,0.390455,0.36364,-0.294679,0.677171,0.337426,-0.509152,0.411143,0.359457,-0.335377,0.670847,0.336632,-0.420366,0.417994,0.355483,-0.263138,0.58591,0.395076,0.039555,0.503112,0.396659,-0.039285,0.552701,0.485646,0.147667,0.540625,0.486919,-0.296968,0.529254,0.557997,0.434816,0.553648,0.586031,-0.279646,0.515278,0.566007,0.457121,0.547725,0.609048,-0.286231,0.544264,0.58928,0.324093,0.578398,0.626747,-0.514952
120,4.0333,720,1280,398,746,55,362,299,857,0.898907,0.563277,0.246966,-0.349073,0.571089,0.237545,-0.331368,0.575743,0.237548,-0.331501,0.580608,0.237353,-0.331523,0.556143,0.235956,-0.342938,0.549552,0.234902,-0.34296,0.542666,0.233724,-0.343054,0.584193,0.234442,-0.139872,0.525961,0.230853,-0.196505,0.566503,0.254675,-0.266533,0.549505,0.253333,-0.283073,0.621321,0.255668,0.001134,0.469464,0.260313,-0.042459,0.656072,0.299909,-0.018099,0.401141,0.306058,-0.004925,0.687728,0.331895,-0.363505,0.407529,0.351882,-0.16322,0.701882,0.338022,-0.431831,0.397758,0.362526,-0.198257,0.694524,0.336026,-0.471076,0.416728,0.358956,-0.239304,0.686916,0.335204,-0.387272,0.423476,0.355094,-0.179154,0.597409,0.398835,0.032102,0.512157,0.402443,-0.031654,0.565389,0.486754,0.052181,0.553454,0.49839,-0.195613,0.536411,0.566108,0.174364,0.571057,0.600618,-0.18544,0.517635,0.578963,0.182639,0.573594,0.616377,-0.193112,0.542791,0.58711,0.061896,0.599475,0.632225,-0.382672
121,4.0667,720,1280,402,758,51,358,297,850,0.935772,0.567853,0.248639,-0.342685,0.577246,0.239029,-0.321445,0.582556,0.239179,-0.321561,0.588184,0.239112,-0.321603,0.561418,0.237076,-0.333164,0.554889,0.235963,-0.333139,0.54803,0.234736,-0.333206,0.59281,0.237496,-0.116503,0.531392,0.232481,-0.175095,0.571665,0.256925,-0.256172,0.553299,0.255361,-0.273066,0.626802,0.264352,0.037835,0.475009,0.264079,-0.034397,0.67007,0.30122,0.022608,0.406642,0.310388,-0.083486,0.707677,0.333525,-0.361936,0.414735,0.353445,-0.316271,0.727697,0.341013,-0.399149,0.409968,0.366595,-0.358868,0.720111,0.339246,-0.444505,0.430235,0.363326,-0.399166,0.711383,0.337611,-0.380853,0.434977,0.358828,-0.331557,0.612078,0.409096,0.037359,0.523905,0.412778,-0.036986,0.5775,0.504065,0.0527,0.565795,0.510164,-0.16844,0.543436,0.578549,0.204457,0.574873,0.606478,-0.07413,0.521661,0.583825,0.198983,0.577055,0.624247,-0.072501,0.552599,0.610364,0.162681,0.607764,0.646961,-0.275822
122,4.1,720,1280,411,758,44,348,305,857,0.930547,0.579648,0.249069,-0.402642,0.58991,0.239755,-0.375201,0.595758,0.240139,-0.375277,0.601037,0.240336,-0.375335,0.572224,0.237391,-0.391118,0.565089,0.23621,-0.391114,0.557678,0.234902,-0.391183,0.603684,0.240267,-0.154619,0.539529,0.233413,-0.234439,0.583307,0.258623,-0.312761,0.563461,0.256578,-0.335301,0.637727,0.271148,-0.006569,0.477672,0.272908,-0.083099,0.683614,0.311324,0.022901,0.416088,0.326429,-0.131804,0.727737,0.34847,-0.323463,0.426751,0.366858,-0.40087,0.753984,0.355239,-0.393297,0.426632,0.380875,-0.465134,0.748908,0.353232,-0.431285,0.44488,0.375532,-0.50454,0.737894,0.3516,-0.357295,0.447811,0.370456,-0.419861,0.62927,0.41624,0.036857,0.53206,0.422877,-0.036513,0.614855,0.510316,-0.062064,0.578009,0.52342,-0.115997,0.565378,0.57469,0.325092,0.576372,0.609824,0.009111,0.543812,0.57457,0.36792,0.568034,0.617863,0.005224,0.568802,0.607886,0.270253,0.610747,0.6553,-0.120878
123,4.1333,720,1280,414,749,42,352,294,839,0.954801,0.590673,0.251982,-0.526199,0.599898,0.242549,-0.502548,0.60537,0.242776,-0.50259,0.610653,0.242822,-0.502689,0.582095,0.240755,-0.515807,0.575048,0.239723,-0.515825,0.567735,0.238392,-0.515927,0.613931,0.24224,-0.270464,0.549642,0.236047,-0.336394,0.595727,0.261864,-0.429747,0.575383,0.259792,-0.448448,0.656985,0.273448,-0.10183,0.483685,0.282141,-0.168256,0.699938,0.326563,-0.06633,0.432706,0.340586,-0.252079,0.754187,0.365316,-0.392072,0.441235,0.380215,-0.587811,0.781764,0.372003,-0.466539,0.443791,0.394372,-0.661381,0.780028,0.370286,-0.527185,0.460835,0.388808,-0.704713,0.768456,0.368716,-0.425573,0.463129,0.383793,-0.609909,0.640301,0.422476,0.038062,0.539277,0.425861,-0.037755,0.649444,0.509134,-0.060889,0.584663,0.518718,-0.152793,0.576075,0.565339,0.449228,0.575971,0.606085,0.086077,0.55679,0.568266,0.49887,0.565069,0.615311,0.100139,0.578295,0.609015,0.380262,0.610833,0.65417,-0.105575
124,4.1667,720,1280,420,750,30,331,275,803,1.037159,0.605557,0.255648,-0.7755,0.61361,0.246155,-0.749658,0.61945,0.246346,-0.749658,0.62486,0.246263,-0.749766,0.595304,0.244236,-0.765087,0.588475,0.24316,-0.765193,0.58099,0.241794,-0.765295,0.627622,0.245053,-0.484916,0.561309,0.239166,-0.562341,0.611691,0.265603,-0.664326,0.590757,0.263419,-0.686865,0.67129,0.276226,-0.245342,0.496259,0.285205,-0.373976,0.713312,0.337352,-0.124283,0.448027,0.348239,-0.479577,0.772165,0.377394,-0.392827,0.463378,0.386284,-0.857168,0.799909,0.385511,-0.459883,0.469531,0.400824,-0.948773,0.800283,0.383995,-0.532278,0.486034,0.393281,-0.989381,0.789237,0.382244,-0.42839,0.486814,0.388035,-0.879258,0.652859,0.432725,0.0414,0.550441,0.434682,-0.041245,0.663794,0.518717,0.082765,0.581614,0.529854,0.050451,0.591696,0.563997,0.818644,0.575682,0.609146,0.501947,0.572989,0.564701,0.890669,0.564528,0.618216,0.541984,0.585114,0.60184,0.783849,0.608942,0.656207,0.333308
125,4.2,720,1280,428,750,34,348,290,829,0.991004,0.626699,0.256452,-0.78764,0.634293,0.246577,-0.758828,0.63954,0.246632,-0.758785,0.644824,0.246422,-0.758826,0.615588,0.244754,-0.774413,0.607934,0.24364,-0.774507,0.600128,0.242243,-0.774556,0.645856,0.245205,-0.490525,0.579416,0.239995,-0.568513,0.631719,0.265688,-0.675461,0.610986,0.264053,-0.698101,0.686631,0.278372,-0.233812,0.509805,0.285006,-0.383077,0.726465,0.341171,-0.092993,0.455088,0.349934,-0.455164,0.780598,0.381146,-0.256388,0.489141,0.385894,-0.778429,0.808654,0.391253,-0.307675,0.499557,0.39975,-0.855423,0.80734,0.389844,-0.379504,0.513159,0.389882,-0.895089,0.795349,0.387382,-0.288575,0.512311,0.384854,-0.798091,0.668156,0.434376,0.053871,0.559911,0.436489,-0.053975,0.685071,0.51865,0.11781,0.587638,0.524595,0.092562,0.622142,0.572397,0.731828,0.5682,0.600156,0.624478,0.597691,0.575482,0.788155,0.557458,0.60778,0.673029,0.640002,0.625011,0.647655,0.608707,0.647266,0.48111
126,4.2333,720,1280,439,761,27,343,283,812,1.056102,0.649769,0.255868,-0.690227,0.657634,0.24614,-0.663731,0.66319,0.246202,-0.663729,0.668504,0.246015,-0.663765,0.637924,0.244355,-0.68125,0.630237,0.243273,-0.681321,0.622542,0.241935,-0.681361,0.66836,0.244882,-0.415826,0.603254,0.239862,-0.503143,0.654933,0.264871,-0.586009,0.632599,0.263374,-0.611255,0.700927,0.278583,-0.189892,0.526717,0.282664,-0.340952,0.741368,0.340072,-0.052304,0.461505,0.349954,-0.433313,0.790124,0.382089,-0.244491,0.507498,0.38161,-0.740004,0.816837,0.393215,-0.291464,0.52501,0.394051,-0.811291,0.814523,0.391778,-0.355792,0.534985,0.384941,-0.836928,0.802349,0.388384,-0.273598,0.532519,0.38003,-0.753192,0.680186,0.433663,0.061424,0.566859,0.433551,-0.061634,0.703993,0.526408,0.02611,0.591692,0.521515,-0.029541,0.657507,0.595872,0.571978,0.564231,0.593464,0.463346,0.640634,0.600241,0.61588,0.555336,0.602231,0.510552,0.681485,0.652522,0.48058,0.602446,0.644116,0.335033
127,4.2667,720,1280,452,779,16,325,267,789,1.150181,0.674832,0.255445,-0.679136,0.683905,0.245996,-0.651559,0.689334,0.24606,-0.651519,0.694411,0.24586,-0.651504,0.663644,0.24432,-0.674132,0.654789,0.243154,-0.674179,0.646517,0.241762,-0.674201,0.691713,0.244766,-0.397292,0.627054,0.239491,-0.505644,0.677343,0.264337,-0.571478,0.654702,0.262904,-0.602568,0.707032,0.2782,-0.172719,0.54598,0.281838,-0.343931,0.745769,0.338969,-0.02489,0.471198,0.348631,-0.467313,0.795601,0.381443,-0.248104,0.52211,0.378136,-0.774574,0.821089,0.392954,-0.301613,0.544681,0.391735,-0.845454,0.820154,0.391271,-0.360996,0.558432,0.377145,-0.873934,0.80814,0.387704,-0.276165,0.554551,0.373733,-0.787865,0.690672,0.437037,0.068013,0.579498,0.435109,-0.068117,0.716731,0.533232,0.031277,0.593564,0.519317,0.221501,0.694839,0.628635,0.348551,0.561887,0.590063,0.76408,0.675087,0.641809,0.3685,0.55246,0.599184,0.813169,0.731025,0.678567,0.178575,0.597178,0.638332,0.668904
128,4.3,720,1280,462,796,17,338,276,802,1.160743,0.698524,0.25425,-0.764616,0.709163,0.243699,-0.731862,0.714775,0.243845,-0.731788,0.719556,0.243764,-0.731722,0.688308,0.241617,-0.761904,0.67855,0.240264,-0.76197,0.669087,0.238815,-0.76199,0.71569,0.243128,-0.453925,0.647816,0.237321,-0.59837,0.700701,0.264077,-0.648994,0.676512,0.262454,-0.69021,0.717572,0.278145,-0.199555,0.56425,0.280762,-0.435125,0.751274,0.341214,-0.02889,0.479705,0.348722,-0.635209,0.805537,0.381642,-0.249167,0.542055,0.377201,-0.998642,0.832779,0.39329,-0.293915,0.56834,0.383479,-1.082209,0.833084,0.391854,-0.354238,0.57666,0.367111,-1.093575,0.820717,0.388464,-0.276442,0.572697,0.36387,-1.004841,0.705582,0.440952,0.066235,0.594639,0.439815,-0.066226,0.730135,0.550523,-0.09566,0.598494,0.520326,0.350203,0.725263,0.658721,0.040542,0.559196,0.585904,1.046138,0.704719,0.675948,0.043605,0.551755,0.588237,1.110342,0.784846,0.702609,-0.193048,0.59314,0.635207,0.989325
129,4.3333,720,1280,472,804,14,344,293,822,1.134945,0.725003,0.254158,-0.780436,0.734595,0.24362,-0.751274,0.738703,0.243787,-0.751143,0.742473,0.243691,-0.751039,0.716069,0.240834,-0.781718,0.706775,0.239286,-0.781822,0.696848,0.237628,-0.781854,0.735761,0.24306,-0.482299,0.671091,0.236088,-0.631432,0.724362,0.263832,-0.667429,0.70144,0.262329,-0.709895,0.736446,0.280965,-0.235445,0.581897,0.276303,-0.458601,0.75983,0.343752,-0.07507,0.485967,0.346621,-0.646344,0.814087,0.383071,-0.294355,0.558383,0.373468,-1.004047,0.840287,0.395519,-0.335042,0.582512,0.377289,-1.086028,0.840634,0.394059,-0.39482,0.589911,0.360577,-1.098659,0.829418,0.389951,-0.320303,0.584612,0.356876,-1.010426,0.721808,0.443637,0.063358,0.607146,0.442218,-0.063333,0.745627,0.558615,-0.049938,0.607574,0.520885,0.447932,0.752326,0.676253,0.059056,0.558923,0.581496,1.165966,0.73261,0.695212,0.058086,0.549938,0.580721,1.232866,0.818906,0.717091,-0.179206,0.59145,0.633496,1.12086
130,4.3667,720,1280,479,809,8,337,277,809,1.184106,0.746622,0.254785,-1.153458,0.756875,0.244104,-1.120102,0.761506,0.244309,-1.119972,0.765238,0.244251,-1.120003,0.736596,0.241256,-1.151802,0.726715,0.239712,-1.151955,0.716069,0.238011,-1.152084,0.760151,0.243652,-0.794555,0.689783,0.236317,-0.94523,0.748087,0.265212,-1.017189,0.721209,0.263462,-1.06075,0.764788,0.283397,-0.427015,0.595098,0.277389,-0.719882,0.77384,0.34606,-0.071549,0.494379,0.353799,-0.976335,0.830217,0.390328,-0.070216,0.567224,0.372701,-1.425884,0.85485,0.401934,-0.068828,0.592065,0.377573,-1.535649,0.856226,0.400103,-0.14152,0.601994,0.361444,-1.537124,0.845381,0.396392,-0.094443,0.598518,0.357751,-1.429339,0.734319,0.452935,0.052694,0.616477,0.449797,-0.052685,0.758637,0.572126,-0.11229,0.610089,0.529706,0.585255,0.767246,0.686711,0.161632,0.564024,0.578292,1.574127,0.746874,0.704273,0.173926,0.559836,0.574516,1.665228,0.822734,0.733721,-0.141801,0.590534,0.633037,1.491544
131,4.4,720,1280,484,811,4,338,274,805,1.204482,0.765824,0.258104,-1.060961,0.777454,0.247671,-1.023231,0.782737,0.248137,-1.02313,0.787243,0.248277,-1.023144,0.756443,0.243986,-1.056324,0.74642,0.242197,-1.056461,0.736383,0.240392,-1.056542,0.781749,0.247654,-0.69461,0.711315,0.238499,-0.851381,0.766862,0.269026,-0.924207,0.740694,0.266332,-0.969417,0.789021,0.290996,-0.366102,0.610255,0.281492,-0.63376,0.807024,0.353926,-0.091651,0.508739,0.3598,-0.878379,0.858298,0.3996,-0.126357,0.575391,0.375335,-1.31692,0.883631,0.413513,-0.195098,0.596762,0.383263,-1.42072,0.885233,0.411822,-0.24097,0.611176,0.365443,-1.421536,0.873127,0.407377,-0.146256,0.608789,0.361984,-1.319708,0.753329,0.462867,0.045461,0.630934,0.458562,-0.045303,0.770808,0.575522,-0.187174,0.621207,0.545888,0.547118,0.772041,0.689141,0.05415,0.574137,0.579202,1.474884,0.747908,0.707105,0.064107,0.572174,0.575689,1.559976,0.824567,0.746348,-0.247368,0.588186,0.633018,1.387965
132,4.4333,720,1280,486,814,-6,330,260,784,1.266318,0.782667,0.262787,-0.958772,0.795653,0.25227,-0.919514,0.801369,0.252708,-0.919453,0.806384,0.252838,-0.919499,0.773226,0.248745,-0.95372,0.762443,0.246978,-0.953846,0.751982,0.245145,-0.953902,0.801419,0.252482,-0.601072,0.726455,0.242833,-0.761739,0.783777,0.274294,-0.826025,0.756047,0.271438,-0.872651,0.80711,0.294764,-0.301493,0.625276,0.290299,-0.563478,0.829512,0.365263,-0.03293,0.520984,0.370584,-0.75906,0.878167,0.412844,-0.156183,0.581823,0.387672,-1.132682,0.905793,0.428142,-0.191078,0.601635,0.398979,-1.222437,0.905826,0.426773,-0.256315,0.617984,0.382166,-1.227423,0.894134,0.422333,-0.18382,0.615933,0.378801,-1.135958,0.76759,0.470925,0.045751,0.644513,0.467924,-0.045523,0.801247,0.575361,-0.341478,0.638466,0.562625,0.401685,0.766622,0.686172,-0.044106,0.585796,0.586542,1.286515,0.741591,0.701055,-0.0242,0.592102,0.608881,1.370874,0.812511,0.745645,-0.294374,0.586382,0.639358,1.216745
133,4.4667,720,1280,497,812,-8,333,263,797,1.24373,0.799249,0.268544,-0.889961,0.810551,0.257666,-0.854736,0.816022,0.257968,-0.854702,0.821268,0.258026,-0.854771,0.788478,0.254523,-0.885231,0.777952,0.25296,-0.885344,0.767396,0.251377,-0.885395,0.815986,0.25727,-0.558921,0.742269,0.249383,-0.703692,0.800316,0.279865,-0.766251,0.773551,0.277327,-0.808252,0.825509,0.301094,-0.284398,0.641013,0.302158,-0.531917,0.851755,0.38003,-0.016991,0.537337,0.381656,-0.761613,0.906014,0.430878,-0.15118,0.589925,0.405201,-1.176546,0.937854,0.4473,-0.174611,0.605552,0.417746,-1.268386,0.937773,0.44545,-0.24164,0.620899,0.402895,-1.268429,0.923488,0.439991,-0.17876,0.620729,0.39864,-1.179709,0.78154,0.477732,0.053549,0.660647,0.479119,-0.053209,0.843182,0.578672,-0.472108,0.668308,0.578737,0.283385,0.767231,0.68182,-0.094341,0.613752,0.58706,1.176393,0.739223,0.695379,-0.062798,0.604591,0.607595,1.267085,0.808581,0.740017,-0.299344,0.591967,0.64809,1.140495
134,4.5,720,1280,496,842,-16,329,253,784,1.328424,0.816634,0.273445,-0.89452,0.827849,0.261634,-0.859354,0.833466,0.261751,-0.859356,0.83877,0.261658,-0.859502,0.804522,0.25906,-0.896084,0.79316,0.257499,-0.896208,0.782449,0.256018,-0.89626,0.833121,0.259972,-0.559409,0.757114,0.253924,-0.732689,0.816639,0.285052,-0.768068,0.789228,0.282639,-0.817914,0.842523,0.302298,-0.272396,0.649527,0.302548,-0.559564,0.871266,0.385871,-0.021456,0.555834,0.381107,-0.710801,0.929368,0.44462,-0.217639,0.59852,0.423851,-1.068412,0.964542,0.464925,-0.249159,0.609031,0.441017,-1.154743,0.964681,0.464531,-0.341956,0.630491,0.429717,-1.166275,0.949811,0.457903,-0.257983,0.629668,0.422498,-1.075313,0.794675,0.479191,0.060742,0.672753,0.481207,-0.060381,0.826297,0.572484,-0.497782,0.671402,0.585127,0.248872,0.756406,0.680471,-0.112491,0.623566,0.636692,1.087341,0.732981,0.693247,-0.081022,0.620359,0.64076,1.164846,0.800654,0.739425,-0.346271,0.610669,0.692653,0.990752
135,4.5333,720,1280,508,843,-24,326,247,780,1.355323,0.829165,0.275564,-0.881044,0.840632,0.263965,-0.847343,0.846239,0.264122,-0.847332,0.851596,0.264035,-0.847504,0.817532,0.260849,-0.882888,0.806319,0.258925,-0.88304,0.795557,0.257026,-0.883138,0.845947,0.261413,-0.547253,0.770632,0.253868,-0.711109,0.828898,0.286666,-0.753232,0.80192,0.28373,-0.801064,0.861792,0.304438,-0.254176,0.661001,0.298883,-0.534631,0.894816,0.392581,-0.026365,0.552626,0.375686,-0.679273,0.962196,0.455169,-0.283826,0.604019,0.437445,-0.975015,0.990303,0.471423,-0.335245,0.615789,0.460415,-1.06404,0.995655,0.469437,-0.431629,0.637608,0.450982,-1.088454,0.982249,0.464589,-0.327949,0.637995,0.444099,-0.984818,0.809988,0.484899,0.07255,0.681537,0.486518,-0.072193,0.833695,0.580033,-0.468659,0.707703,0.602461,0.025271,0.753636,0.672936,-0.048586,0.658162,0.645052,0.950503,0.729831,0.683301,0.071959,0.640469,0.643845,1.046288,0.784169,0.735964,-0.161437,0.68807,0.709503,0.884575
136,4.5667,720,1280,522,865,-31,325,242,777,1.416794,0.839058,0.276515,-1.059818,0.850378,0.264224,-1.028956,0.856546,0.264283,-1.028884,0.86217,0.264109,-1.028958,0.826965,0.261531,-1.061675,0.815589,0.25977,-1.061871,0.804464,0.257946,-1.06204,0.856764,0.261162,-0.705124,0.77768,0.254291,-0.864097,0.840116,0.287832,-0.922106,0.81248,0.285227,-0.968105,0.879878,0.305564,-0.372576,0.662882,0.297918,-0.663938,0.921004,0.39375,-0.144411,0.551214,0.373998,-0.809341,0.998655,0.457781,-0.407722,0.605754,0.44292,-1.191109,1.026879,0.469793,-0.472891,0.61915,0.466303,-1.305826,1.033779,0.466542,-0.565618,0.642799,0.457105,-1.333948,1.016201,0.463628,-0.452591,0.641738,0.450054,-1.207409,0.823931,0.493599,0.091952,0.697928,0.497735,-0.092118,0.814714,0.587691,0.423785,0.733321,0.614206,0.161807,0.748575,0.668696,1.258326,0.702702,0.683286,0.966652,0.72499,0.674895,1.340518,0.680745,0.687092,1.052495,0.777264,0.725233,1.185043,0.744894,0.748701,0.848724
137,4.6,720,1280,534,900,-41,320,240,777,1.48235,0.8481,0.274656,-0.904498,0.860991,0.262543,-0.870586,0.867415,0.262626,-0.870696,0.873395,0.262479,-0.870693,0.837343,0.259858,-0.907976,0.825689,0.258155,-0.908139,0.814207,0.256449,-0.908472,0.870226,0.260216,-0.535457,0.786599,0.254102,-0.710601,0.848942,0.285736,-0.757887,0.821406,0.283249,-0.809226,0.895484,0.303883,-0.206932,0.668163,0.29713,-0.475689,0.941483,0.384182,0.038222,0.55329,0.372961,-0.446205,0.997142,0.446112,-0.267494,0.613392,0.444283,-0.700316,1.021268,0.459939,-0.358029,0.628595,0.465187,-0.784253,1.020848,0.459113,-0.462645,0.650857,0.454953,-0.824289,0.999757,0.453651,-0.31453,0.648552,0.447219,-0.714783,0.835282,0.493988,0.094317,0.710161,0.498121,-0.094423,0.799523,0.607039,0.314985,0.758231,0.621573,0.047468,0.745671,0.687727,1.060674,0.738421,0.718901,0.617977,0.713889,0.693367,1.130945,0.719975,0.728047,0.670621,0.75334,0.745805,0.975653,0.786854,0.787981,0.41641
138,4.6333,720,1280,549,920,-47,322,234,775,1.542633,0.851817,0.274079,-0.875947,0.86376,0.261903,-0.834905,0.870049,0.26189,-0.835093,0.87664,0.261544,-0.835197,0.839448,0.25897,-0.875165,0.828237,0.257,-0.87535,0.817058,0.254903,-0.87579,0.873196,0.25712,-0.490505,0.78772,0.250611,-0.667582,0.85199,0.284817,-0.724669,0.824039,0.282535,-0.777659,0.900187,0.295052,-0.138804,0.669795,0.296646,-0.446581,0.947352,0.38026,0.158884,0.550454,0.372012,-0.409511,0.984307,0.441004,-0.043545,0.618403,0.443114,-0.621762,1.014146,0.45414,-0.090196,0.635478,0.463223,-0.698324,1.013005,0.450651,-0.164165,0.658817,0.452337,-0.730013,0.998786,0.445678,-0.077887,0.655524,0.445218,-0.630759,0.837319,0.498081,0.112835,0.712844,0.499442,-0.11288,0.794147,0.611467,0.489217,0.773397,0.622287,-0.177085,0.744358,0.690155,1.296327,0.7809,0.748218,0.187344,0.711205,0.688385,1.371311,0.775556,0.775104,0.217099,0.763292,0.741197,1.231805,0.847665,0.816262,-0.087032
