frame,time_s,frame_w,frame_h,body_x,body_y,far_ep_x,far_ep_y,near_ep_x,near_ep_y,t_along,lm_00_x,lm_00_y,lm_00_z,lm_01_x,lm_01_y,lm_01_z,lm_02_x,lm_02_y,lm_02_z,lm_03_x,lm_03_y,lm_03_z,lm_04_x,lm_04_y,lm_04_z,lm_05_x,lm_05_y,lm_05_z,lm_06_x,lm_06_y,lm_06_z,lm_07_x,lm_07_y,lm_07_z,lm_08_x,lm_08_y,lm_08_z,lm_09_x,lm_09_y,lm_09_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z,lm_21_x,lm_21_y,lm_21_z,lm_22_x,lm_22_y,lm_22_z,lm_23_x,lm_23_y,lm_23_z,lm_24_x,lm_24_y,lm_24_z,lm_25_x,lm_25_y,lm_25_z,lm_26_x,lm_26_y,lm_26_z,lm_27_x,lm_27_y,lm_27_z,lm_28_x,lm_28_y,lm_28_z,lm_29_x,lm_29_y,lm_29_z,lm_30_x,lm_30_y,lm_30_z,lm_31_x,lm_31_y,lm_31_z,lm_32_x,lm_32_y,lm_32_z
212,7.1,720,1280,433,737,208,462,427,1150,0.457458,0.613025,0.313331,-0.823902,0.619267,0.306131,-0.807546,0.623723,0.305926,-0.807473,0.627977,0.305592,-0.807472,0.605144,0.305444,-0.814739,0.599249,0.304994,-0.814888,0.593163,0.304594,-0.81497,0.632987,0.305081,-0.605472,0.578903,0.305182,-0.644279,0.6195,0.320729,-0.738809,0.601997,0.319944,-0.750163,0.679103,0.336845,-0.393123,0.530741,0.341711,-0.459532,0.703502,0.399355,-0.258947,0.497524,0.406778,-0.375178,0.721686,0.453184,-0.407457,0.47929,0.466038,-0.506401,0.727727,0.468556,-0.451766,0.472802,0.479939,-0.558552,0.71987,0.46929,-0.511198,0.484215,0.481379,-0.613452,0.713973,0.464953,-0.432378,0.491396,0.476793,-0.529627,0.651919,0.451265,0.045199,0.565467,0.455409,-0.045466,0.641826,0.519644,0.35396,0.582372,0.526778,0.085701,0.621337,0.55142,0.864956,0.583826,0.600238,0.421115,0.607774,0.552433,0.915361,0.578284,0.608641,0.448817,0.625142,0.59361,0.794552,0.603375,0.634868,0.265061
213,7.1333,720,1280,435,749,208,462,427,1150,0.474135,0.620641,0.313076,-0.78474,0.626493,0.305978,-0.767972,0.630764,0.305603,-0.767934,0.634838,0.305142,-0.767935,0.612284,0.305233,-0.775809,0.606067,0.304744,-0.775932,0.599646,0.304314,-0.776004,0.63882,0.304645,-0.571935,0.583683,0.304875,-0.614962,0.626895,0.320409,-0.701635,0.608902,0.319682,-0.713586,0.685535,0.337436,-0.37064,0.533917,0.341601,-0.44245,0.709945,0.40152,-0.235718,0.500574,0.406709,-0.363699,0.726118,0.456025,-0.334098,0.484834,0.467547,-0.502364,0.730121,0.470671,-0.373554,0.479553,0.482943,-0.548288,0.722083,0.470873,-0.425878,0.491927,0.48362,-0.593418,0.716666,0.466483,-0.355443,0.498424,0.47833,-0.518555,0.65689,0.455419,0.036866,0.56698,0.456926,-0.037171,0.648853,0.525937,0.248439,0.583046,0.526398,0.156722,0.627115,0.572847,0.742873,0.58322,0.598211,0.573571,0.613712,0.57518,0.789403,0.578652,0.606473,0.610681,0.634754,0.616563,0.657328,0.601752,0.633616,0.448871
214,7.1667,720,1280,440,765,207,462,426,1150,0.497772,0.625649,0.312841,-0.774998,0.631396,0.30579,-0.759726,0.635561,0.305368,-0.759652,0.639464,0.304873,-0.75963,0.617545,0.305179,-0.7683,0.611214,0.304699,-0.768427,0.604879,0.304224,-0.768481,0.6434,0.304587,-0.568324,0.588424,0.304649,-0.613572,0.63163,0.320079,-0.693443,0.614178,0.31956,-0.706331,0.689484,0.337927,-0.367829,0.539409,0.341131,-0.449756,0.71588,0.40101,-0.233691,0.505671,0.405616,-0.377157,0.731589,0.455304,-0.343117,0.492293,0.465084,-0.498621,0.733522,0.470792,-0.384421,0.484306,0.481205,-0.548197,0.72504,0.47068,-0.437465,0.498653,0.481812,-0.600883,0.720093,0.46643,-0.365318,0.50493,0.476503,-0.52028,0.662479,0.456735,0.035974,0.572614,0.458131,-0.036285,0.656966,0.530622,0.241862,0.583859,0.528066,0.151691,0.637227,0.595256,0.610854,0.585394,0.601171,0.514771,0.626433,0.602148,0.639885,0.58226,0.607672,0.544589,0.658008,0.633235,0.489302,0.607948,0.634617,0.378553
215,7.2,720,1280,444,779,207,462,426,1150,0.517929,0.629018,0.313254,-0.625663,0.634957,0.30592,-0.616408,0.639144,0.305642,-0.616307,0.643178,0.30525,-0.616268,0.621892,0.305307,-0.622173,0.616161,0.304877,-0.622277,0.610168,0.304456,-0.62231,0.648677,0.304976,-0.460957,0.594547,0.305187,-0.492443,0.635162,0.320472,-0.557635,0.618012,0.320247,-0.566611,0.697063,0.341305,-0.287682,0.545234,0.340843,-0.355937,0.720944,0.404193,-0.140215,0.511126,0.404901,-0.278474,0.738001,0.458063,-0.207639,0.49637,0.463956,-0.35383,0.741206,0.47391,-0.232072,0.488895,0.479817,-0.384681,0.732007,0.473843,-0.277997,0.502607,0.480177,-0.435461,0.726549,0.469257,-0.225687,0.509754,0.475131,-0.374297,0.666926,0.45865,0.034824,0.576352,0.459361,-0.03512,0.662884,0.537488,0.087904,0.585143,0.528711,0.017877,0.645656,0.613137,0.323657,0.587914,0.604256,0.277286,0.634072,0.622544,0.338805,0.588795,0.613493,0.295688,0.66987,0.649283,0.196627,0.605906,0.634983,0.147941
216,7.2333,720,1280,448,787,207,462,426,1150,0.530168,0.634266,0.314309,-0.547899,0.639891,0.306886,-0.536718,0.64368,0.306679,-0.536678,0.647466,0.306344,-0.536693,0.628168,0.306317,-0.545211,0.622685,0.30594,-0.545278,0.616826,0.305572,-0.54531,0.651871,0.306329,-0.386556,0.60031,0.306627,-0.428594,0.639129,0.321775,-0.482364,0.623433,0.321555,-0.494344,0.69848,0.344114,-0.229666,0.550157,0.340809,-0.31549,0.722113,0.404138,-0.115838,0.514139,0.404504,-0.272,0.74297,0.455442,-0.220828,0.500803,0.463047,-0.363657,0.746261,0.471618,-0.249081,0.491729,0.478167,-0.399538,0.738693,0.471845,-0.294222,0.50819,0.478758,-0.442832,0.733515,0.467221,-0.240443,0.51605,0.474127,-0.381782,0.668184,0.45974,0.029208,0.583023,0.460814,-0.029273,0.66309,0.541511,-0.057141,0.586717,0.527874,0.10964,0.658195,0.62755,0.086202,0.587072,0.603163,0.440731,0.645408,0.642359,0.092447,0.593447,0.610755,0.466669,0.687856,0.656711,-0.07027,0.604374,0.633823,0.334531
217,7.2667,720,1280,452,790,206,461,425,1149,0.537547,0.639684,0.318708,-0.459001,0.645089,0.310763,-0.447911,0.648645,0.310566,-0.447904,0.652344,0.310294,-0.447879,0.63413,0.310128,-0.456504,0.628812,0.309752,-0.456574,0.623128,0.30931,-0.456625,0.655899,0.309736,-0.299386,0.607753,0.309675,-0.342788,0.643557,0.32602,-0.394558,0.629683,0.325983,-0.406744,0.70317,0.347702,-0.140758,0.556801,0.342517,-0.255534,0.724731,0.406112,-0.030867,0.521181,0.404535,-0.223765,0.748669,0.458146,-0.126636,0.507921,0.462819,-0.311658,0.753017,0.474325,-0.146687,0.498235,0.476869,-0.346873,0.746419,0.47388,-0.192632,0.51536,0.477526,-0.386653,0.742096,0.469682,-0.146836,0.522007,0.473301,-0.328608,0.66874,0.464782,0.036104,0.58886,0.464728,-0.036089,0.663181,0.546888,0.045898,0.589035,0.527581,-0.017539,0.670949,0.635534,0.156678,0.586693,0.600346,0.224151,0.657407,0.650899,0.159188,0.587746,0.605799,0.242595,0.705502,0.658005,0.019613,0.603347,0.633238,0.119706
218,7.3,720,1280,453,802,206,461,425,1149,0.553804,0.646428,0.324406,-0.420806,0.651931,0.316372,-0.408428,0.655384,0.316157,-0.408444,0.659012,0.315845,-0.408455,0.640766,0.315891,-0.41976,0.635313,0.315544,-0.419802,0.629615,0.315111,-0.419849,0.661792,0.314946,-0.258316,0.614376,0.315174,-0.313005,0.64989,0.331355,-0.35543,0.636014,0.331525,-0.370941,0.704317,0.351383,-0.110898,0.562364,0.348688,-0.221179,0.727742,0.407563,-0.001631,0.526691,0.40766,-0.220068,0.755219,0.457595,-0.112446,0.512991,0.462468,-0.348116,0.761206,0.473383,-0.139386,0.505333,0.476147,-0.38574,0.756145,0.47308,-0.181159,0.521797,0.476507,-0.428219,0.751242,0.469064,-0.131329,0.527023,0.471119,-0.366201,0.670245,0.474008,0.032081,0.593958,0.474039,-0.031957,0.665631,0.557933,-0.027767,0.591248,0.533424,0.11441,0.674793,0.648247,0.03729,0.586258,0.605487,0.416067,0.661043,0.66461,0.035283,0.586665,0.614736,0.439536,0.704525,0.673145,-0.124987,0.596357,0.636148,0.319501
219,7.3333,720,1280,454,812,206,461,424,1149,0.567422,0.65355,0.329324,-0.443165,0.660082,0.32108,-0.432601,0.664053,0.320775,-0.432626,0.668178,0.320269,-0.432671,0.647269,0.320486,-0.444217,0.641319,0.319914,-0.444234,0.635046,0.319285,-0.444261,0.670507,0.318741,-0.282825,0.618397,0.318847,-0.338688,0.657179,0.336146,-0.37608,0.641491,0.336371,-0.392122,0.709212,0.353684,-0.147209,0.563827,0.351394,-0.221648,0.732358,0.411539,-0.037433,0.529414,0.409488,-0.231635,0.760898,0.46145,-0.154252,0.519075,0.461608,-0.36998,0.768203,0.475317,-0.18284,0.509938,0.475863,-0.411162,0.763449,0.475245,-0.226036,0.526733,0.475945,-0.459943,0.75787,0.470635,-0.173094,0.532713,0.470708,-0.391458,0.676861,0.482623,0.004086,0.593336,0.482067,-0.003904,0.670447,0.565928,-0.061817,0.590958,0.53769,0.222525,0.67557,0.658998,-0.007305,0.586272,0.609862,0.553852,0.663571,0.6725,-0.010384,0.588847,0.619181,0.581111,0.690946,0.690524,-0.177375,0.592923,0.640805,0.476922
220,7.3667,720,1280,454,821,205,461,424,1149,0.57972,0.658923,0.333791,-0.425616,0.665645,0.325242,-0.41975,0.669608,0.324983,-0.419754,0.673752,0.324527,-0.419783,0.652819,0.324649,-0.429066,0.646974,0.324091,-0.429081,0.640721,0.323451,-0.429142,0.676462,0.322608,-0.284634,0.624602,0.322693,-0.330368,0.662715,0.34046,-0.363568,0.647344,0.340517,-0.376599,0.714818,0.355066,-0.151427,0.56875,0.354081,-0.219508,0.736063,0.414804,-0.025736,0.533942,0.414857,-0.230098,0.766293,0.465435,-0.111816,0.528205,0.464847,-0.378225,0.7718,0.479632,-0.132197,0.521176,0.479793,-0.417583,0.768029,0.479605,-0.177088,0.535944,0.477651,-0.459453,0.762503,0.474256,-0.130082,0.54059,0.472419,-0.396891,0.682283,0.488924,0.001823,0.59833,0.488295,-0.001648,0.673277,0.575305,-0.072126,0.591723,0.547988,0.232661,0.676511,0.67312,-0.046962,0.585955,0.60994,0.584922,0.665338,0.687051,-0.053778,0.588097,0.618752,0.614654,0.690535,0.714098,-0.223096,0.589395,0.643251,0.523099
221,7.4,720,1280,454,815,205,461,423,1149,0.571803,0.665387,0.335293,-0.48926,0.67169,0.327254,-0.475996,0.675683,0.327083,-0.475966,0.6797,0.326717,-0.47591,0.659597,0.326287,-0.4804,0.6538,0.325569,-0.480516,0.647714,0.324846,-0.480456,0.682273,0.325262,-0.322263,0.632396,0.324215,-0.35073,0.668866,0.342516,-0.425008,0.65367,0.342239,-0.435747,0.719791,0.357793,-0.153354,0.576336,0.357568,-0.232147,0.738584,0.415389,-0.079127,0.538924,0.418577,-0.270177,0.768023,0.470274,-0.21758,0.533778,0.468709,-0.401232,0.772548,0.482335,-0.246012,0.527735,0.485288,-0.441534,0.770107,0.48311,-0.288501,0.543235,0.482631,-0.476298,0.7641,0.479627,-0.238174,0.548998,0.477719,-0.416197,0.683029,0.492955,-0.003467,0.606805,0.491242,0.00364,0.67477,0.577322,-0.0835,0.595325,0.544783,0.326345,0.676359,0.6752,-0.036885,0.585708,0.599397,0.8012,0.663404,0.688649,-0.041641,0.587527,0.599544,0.843447,0.690944,0.715357,-0.239651,0.589586,0.639169,0.748573
222,7.4333,720,1280,454,809,204,461,422,1148,0.56512,0.674708,0.336781,-0.486116,0.680189,0.328473,-0.475812,0.68365,0.328364,-0.475809,0.687258,0.328076,-0.475828,0.668342,0.327585,-0.487784,0.66277,0.326966,-0.487814,0.656786,0.326264,-0.487871,0.687781,0.326671,-0.326816,0.64032,0.325734,-0.383308,0.676694,0.343841,-0.420213,0.662283,0.34371,-0.437225,0.727072,0.359869,-0.178403,0.581881,0.357177,-0.267449,0.745569,0.417022,-0.080004,0.544601,0.421416,-0.272294,0.770647,0.471132,-0.212961,0.538154,0.474027,-0.39425,0.774602,0.484532,-0.245223,0.532266,0.492559,-0.436196,0.771518,0.484762,-0.287971,0.548132,0.489499,-0.471945,0.765739,0.481469,-0.233615,0.554633,0.484338,-0.4096,0.689957,0.495023,-0.000906,0.612126,0.49368,0.000872,0.683368,0.576827,-0.070883,0.599656,0.545695,0.302448,0.678102,0.669223,0.147792,0.585596,0.596305,0.735468,0.662618,0.681895,0.15455,0.587382,0.600119,0.772921,0.701811,0.700188,-0.008993,0.589805,0.638473,0.669814
223,7.4667,720,1280,455,809,204,461,422,1148,0.56554,0.682585,0.337969,-0.729863,0.688782,0.329297,-0.714597,0.692794,0.329143,-0.714559,0.696876,0.328821,-0.714612,0.675091,0.328472,-0.730661,0.668971,0.327858,-0.730814,0.662376,0.327146,-0.73091,0.697579,0.327432,-0.520333,0.645184,0.326589,-0.595869,0.685246,0.34505,-0.644979,0.669193,0.344892,-0.666604,0.738869,0.36242,-0.324354,0.585753,0.361338,-0.434783,0.756974,0.421778,-0.215956,0.549796,0.429195,-0.400636,0.775388,0.476991,-0.380669,0.54182,0.48513,-0.514655,0.777432,0.493294,-0.422437,0.538406,0.505216,-0.562805,0.771796,0.493236,-0.471482,0.553,0.503394,-0.604811,0.76737,0.489879,-0.403252,0.558791,0.498171,-0.530977,0.703098,0.498834,0.003221,0.617157,0.498232,-0.003197,0.692029,0.579517,-0.08582,0.6013,0.552713,0.350907,0.679626,0.668831,0.089049,0.585482,0.596292,0.924981,0.664361,0.682112,0.097306,0.586979,0.600495,0.975343,0.697362,0.713605,-0.105794,0.589978,0.638281,0.853307
224,7.5,720,1280,455,812,203,461,421,1148,0.569927,0.686401,0.337525,-0.670192,0.692261,0.329099,-0.659278,0.696552,0.328842,-0.659209,0.701031,0.328398,-0.659206,0.678444,0.328329,-0.672541,0.672324,0.327683,-0.672655,0.665875,0.327009,-0.672725,0.703094,0.327167,-0.484769,0.649288,0.326744,-0.548981,0.690895,0.345007,-0.592836,0.673975,0.345291,-0.610945,0.748204,0.363933,-0.303345,0.591251,0.361245,-0.401098,0.769608,0.424042,-0.173643,0.554327,0.432032,-0.354084,0.783164,0.48147,-0.315785,0.542635,0.49495,-0.471208,0.785247,0.499317,-0.358566,0.536467,0.514123,-0.5204,0.775213,0.499165,-0.400266,0.552362,0.51391,-0.559091,0.771002,0.493191,-0.337311,0.558138,0.508553,-0.488562,0.711212,0.501954,0.006086,0.619622,0.49993,-0.006055,0.695253,0.580998,-0.021962,0.600321,0.558871,0.295331,0.679018,0.66809,0.103584,0.586425,0.601918,0.797138,0.663181,0.681498,0.131364,0.587863,0.609266,0.841341,0.694647,0.718982,-0.101806,0.590021,0.641454,0.730571
225,7.5333,720,1280,456,817,203,460,420,1148,0.577437,0.692999,0.337367,-0.734821,0.699134,0.328791,-0.723293,0.70368,0.328512,-0.723226,0.708444,0.328067,-0.723228,0.684218,0.327942,-0.736028,0.677734,0.327253,-0.736171,0.670862,0.326585,-0.736263,0.710445,0.326956,-0.539935,0.653305,0.326442,-0.602646,0.697916,0.345311,-0.654105,0.679541,0.34549,-0.671888,0.756569,0.365283,-0.357331,0.593915,0.363334,-0.43949,0.778367,0.429037,-0.226732,0.556468,0.43673,-0.378921,0.789622,0.488617,-0.356949,0.542207,0.505391,-0.480595,0.788589,0.509071,-0.395737,0.533607,0.525567,-0.525017,0.778506,0.508488,-0.444769,0.548951,0.526287,-0.575508,0.773358,0.501614,-0.378586,0.555859,0.520144,-0.501333,0.718513,0.505753,0.005542,0.622224,0.505241,-0.005577,0.69763,0.584289,0.076896,0.600882,0.563811,0.35042,0.677835,0.672785,0.312805,0.589448,0.603885,0.876782,0.661865,0.684155,0.330082,0.590797,0.610094,0.922978,0.694508,0.721917,0.150781,0.588635,0.641627,0.807214
226,7.5667,720,1280,457,821,203,460,420,1147,0.583991,0.700146,0.337286,-0.737543,0.706417,0.328552,-0.726209,0.710895,0.328275,-0.726134,0.71558,0.32785,-0.726152,0.69146,0.327775,-0.739664,0.684938,0.327109,-0.739791,0.677901,0.326486,-0.739862,0.716598,0.326893,-0.54551,0.659499,0.326192,-0.611397,0.704377,0.345424,-0.657715,0.686496,0.345673,-0.676446,0.762174,0.366511,-0.365087,0.597467,0.364036,-0.448697,0.789107,0.430122,-0.216832,0.559011,0.439844,-0.381009,0.80042,0.489951,-0.322651,0.542407,0.509447,-0.473146,0.799505,0.510765,-0.356972,0.530927,0.529505,-0.515314,0.788253,0.51045,-0.406769,0.545922,0.531278,-0.569551,0.784361,0.505589,-0.343747,0.553525,0.525639,-0.495403,0.722834,0.510176,0.005505,0.622338,0.50808,-0.005564,0.698746,0.589226,0.09118,0.602392,0.578454,0.324012,0.676901,0.676767,0.364235,0.594474,0.606347,0.836432,0.661074,0.684585,0.383247,0.594874,0.612103,0.882102,0.693467,0.721595,0.218416,0.589381,0.649783,0.76999
227,7.6,720,1280,462,836,202,460,419,1147,0.606352,0.705362,0.336621,-0.688371,0.711941,0.327893,-0.67649,0.716536,0.327648,-0.676438,0.721333,0.327255,-0.676452,0.69694,0.327155,-0.68895,0.69044,0.326539,-0.689055,0.68337,0.325944,-0.689126,0.723149,0.326416,-0.505852,0.664922,0.325734,-0.563867,0.710113,0.344848,-0.611257,0.692009,0.345159,-0.628363,0.768975,0.366948,-0.340724,0.601804,0.364247,-0.42021,0.797622,0.434814,-0.197462,0.560023,0.442909,-0.363735,0.809627,0.497984,-0.283015,0.540522,0.512054,-0.468534,0.807915,0.518439,-0.310094,0.528728,0.532414,-0.502354,0.799388,0.518299,-0.357042,0.543755,0.534139,-0.564853,0.794068,0.511366,-0.302292,0.550969,0.527995,-0.493976,0.725703,0.510228,0.006291,0.622507,0.508695,-0.006379,0.697996,0.594036,0.124071,0.614647,0.58831,0.2897,0.677494,0.677155,0.40855,0.605904,0.63058,0.748985,0.662505,0.685063,0.42917,0.605982,0.632062,0.788709,0.692278,0.722446,0.280308,0.597304,0.665331,0.670432
228,7.6333,720,1280,466,838,202,460,419,1147,0.610672,0.712427,0.336101,-0.754644,0.719482,0.327426,-0.744117,0.724349,0.327183,-0.744049,0.729224,0.326796,-0.74408,0.703469,0.326731,-0.756271,0.696402,0.326156,-0.756373,0.688874,0.325622,-0.756381,0.730002,0.325956,-0.56528,0.669139,0.325523,-0.625416,0.716445,0.344382,-0.675258,0.697537,0.344718,-0.692406,0.779211,0.365847,-0.403557,0.60353,0.364069,-0.447117,0.809893,0.437641,-0.274897,0.562273,0.443443,-0.373868,0.824477,0.503034,-0.396179,0.538673,0.511988,-0.473789,0.830139,0.524506,-0.44104,0.527686,0.530951,-0.513452,0.821175,0.525001,-0.493409,0.539366,0.532644,-0.575364,0.815574,0.519426,-0.419192,0.54949,0.527227,-0.500077,0.735268,0.508271,-0.002256,0.628399,0.506306,0.002053,0.698285,0.590708,0.126267,0.62591,0.583786,0.279892,0.678201,0.672006,0.516191,0.617626,0.638565,0.74712,0.663997,0.680397,0.547581,0.617293,0.640371,0.788821,0.691103,0.720782,0.393379,0.613814,0.681474,0.660214
229,7.6667,720,1280,471,856,201,460,418,1147,0.637004,0.714003,0.33729,-0.711549,0.722958,0.328,-0.699142,0.728614,0.327807,-0.699079,0.734047,0.327431,-0.699101,0.705967,0.327198,-0.710822,0.698603,0.326564,-0.710921,0.69104,0.325965,-0.710964,0.737803,0.325978,-0.538076,0.672364,0.325328,-0.58694,0.718913,0.34539,-0.633058,0.699082,0.345568,-0.650475,0.789201,0.365469,-0.381822,0.605634,0.364419,-0.425615,0.821234,0.43894,-0.246538,0.560793,0.444267,-0.341994,0.843504,0.511586,-0.382633,0.537619,0.516144,-0.377852,0.856899,0.530482,-0.382187,0.525572,0.534142,-0.40002,0.845107,0.531348,-0.424672,0.532735,0.536133,-0.449622,0.838765,0.525886,-0.386096,0.542615,0.530609,-0.397792,0.747776,0.508541,0.001655,0.634782,0.506564,-0.00223,0.703383,0.590397,0.11759,0.636781,0.591151,0.149263,0.679922,0.67384,0.511157,0.628843,0.664448,0.504237,0.666157,0.680457,0.546258,0.628092,0.671255,0.535886,0.691391,0.722435,0.43365,0.637426,0.71565,0.407146
230,7.7,720,1280,476,871,200,460,418,1146,0.660299,0.721857,0.339269,-0.72819,0.730961,0.329317,-0.722241,0.736486,0.329077,-0.722147,0.741598,0.328652,-0.72215,0.713542,0.328599,-0.733715,0.705596,0.327969,-0.733825,0.69744,0.327317,-0.733852,0.742993,0.326762,-0.550389,0.675358,0.32624,-0.607322,0.72675,0.347488,-0.648824,0.705734,0.34771,-0.665445,0.794532,0.365792,-0.383277,0.607318,0.367475,-0.432608,0.829225,0.440098,-0.25279,0.561223,0.446541,-0.342868,0.859792,0.511888,-0.359692,0.533922,0.514917,-0.396472,0.877224,0.530771,-0.38792,0.517397,0.532359,-0.425763,0.86556,0.531977,-0.440793,0.5237,0.53359,-0.478647,0.858308,0.526992,-0.378767,0.533813,0.528601,-0.418026,0.750507,0.511738,0.011099,0.643128,0.510874,-0.011586,0.705224,0.590451,0.234944,0.646707,0.604654,0.095047,0.680164,0.673268,0.677565,0.644295,0.688839,0.380553,0.668349,0.672409,0.718419,0.639908,0.694229,0.403246,0.691622,0.717636,0.612633,0.664171,0.737161,0.239692
231,7.7333,720,1280,483,873,200,460,417,1146,0.665905,0.725661,0.342516,-0.779895,0.735131,0.332363,-0.773189,0.741047,0.332015,-0.773098,0.746763,0.331477,-0.773097,0.716512,0.331488,-0.78491,0.708183,0.330687,-0.785005,0.699793,0.329781,-0.785019,0.749558,0.32926,-0.587351,0.678254,0.328146,-0.647851,0.731444,0.350923,-0.695301,0.709024,0.351169,-0.712415,0.802445,0.369579,-0.406894,0.609031,0.371156,-0.459226,0.841879,0.442412,-0.292635,0.560503,0.451144,-0.381166,0.877713,0.512968,-0.429159,0.525195,0.518053,-0.484135,0.895877,0.532054,-0.471315,0.503713,0.534188,-0.523308,0.884817,0.533224,-0.52699,0.511082,0.535437,-0.584128,0.877382,0.528486,-0.452678,0.521521,0.530888,-0.510044,0.753423,0.51666,0.019938,0.645272,0.516929,-0.020323,0.714921,0.597098,0.310254,0.655481,0.608394,-0.080339,0.680576,0.661823,0.854987,0.661719,0.703551,0.137431,0.672621,0.660517,0.906228,0.661367,0.709714,0.151537,0.694688,0.704723,0.822527,0.675087,0.75526,-0.025471
232,7.7667,720,1280,488,887,200,460,417,1146,0.686553,0.72933,0.346372,-0.759636,0.739544,0.336555,-0.751976,0.745843,0.336274,-0.751925,0.751814,0.335787,-0.751928,0.721143,0.335529,-0.763012,0.713124,0.33469,-0.763091,0.704928,0.333723,-0.763101,0.756115,0.3335,-0.562608,0.683975,0.331602,-0.619889,0.735416,0.354661,-0.67382,0.712896,0.354323,-0.689957,0.810512,0.373655,-0.380918,0.612184,0.37502,-0.441188,0.853645,0.446843,-0.259145,0.559527,0.45345,-0.37261,0.894993,0.516082,-0.404187,0.51463,0.520289,-0.478114,0.912899,0.535582,-0.449387,0.491176,0.535764,-0.520616,0.902683,0.53624,-0.50816,0.499992,0.5368,-0.583151,0.894508,0.531671,-0.429705,0.509663,0.533239,-0.504749,0.755096,0.52686,0.029409,0.646388,0.528443,-0.029716,0.713786,0.605535,0.363173,0.669704,0.627211,0.052926,0.680066,0.667022,0.811713,0.676036,0.720404,0.291588,0.67124,0.672693,0.853048,0.678192,0.726832,0.30845,0.677227,0.709116,0.752097,0.689826,0.780257,0.133661
233,7.8,720,1280,491,914,199,460,416,1146,0.724008,0.732142,0.353413,-0.716617,0.742299,0.343344,-0.720987,0.748184,0.34316,-0.720948,0.754029,0.342785,-0.720966,0.723876,0.342431,-0.727173,0.715952,0.341742,-0.727198,0.707557,0.340904,-0.727077,0.759109,0.339792,-0.558207,0.68683,0.338085,-0.590991,0.738708,0.361637,-0.635621,0.715435,0.361191,-0.646003,0.813655,0.375929,-0.37469,0.61411,0.381305,-0.401757,0.859764,0.449821,-0.246858,0.558939,0.45985,-0.315548,0.907535,0.516014,-0.378778,0.504781,0.525963,-0.400949,0.929785,0.536685,-0.419286,0.477639,0.541145,-0.430653,0.917379,0.537661,-0.472394,0.484071,0.541988,-0.492467,0.906935,0.532287,-0.401844,0.495541,0.53831,-0.426853,0.758545,0.53263,0.028338,0.650718,0.534577,-0.02864,0.709686,0.619579,0.322784,0.680566,0.632381,0.052198,0.678449,0.695833,0.656236,0.685486,0.732416,0.189604,0.663141,0.707125,0.686812,0.680272,0.741953,0.197605,0.67706,0.732734,0.594671,0.70402,0.789576,0.042117
234,7.8333,720,1280,495,931,199,459,415,1145,0.749592,0.732691,0.358735,-0.686588,0.742887,0.348418,-0.687374,0.749252,0.348246,-0.687383,0.755758,0.347833,-0.687434,0.723983,0.347525,-0.694806,0.716276,0.34689,-0.694831,0.708222,0.346145,-0.694757,0.762046,0.345078,-0.516302,0.68925,0.343792,-0.555914,0.740457,0.367117,-0.604405,0.716668,0.366452,-0.616064,0.820752,0.383067,-0.336733,0.616191,0.388586,-0.370663,0.868371,0.454729,-0.213529,0.558534,0.463487,-0.270605,0.919043,0.516145,-0.35659,0.495616,0.530522,-0.356642,0.942025,0.537401,-0.398823,0.468063,0.545697,-0.385435,0.931482,0.538353,-0.456218,0.472845,0.545034,-0.453177,0.920455,0.532265,-0.381782,0.485919,0.540814,-0.385467,0.759408,0.543212,0.032117,0.651861,0.54688,-0.032361,0.708082,0.625195,0.332645,0.685832,0.644384,0.046826,0.678211,0.705887,0.670849,0.697163,0.749244,0.182951,0.662301,0.71468,0.702054,0.691548,0.775624,0.189785,0.684259,0.745973,0.612394,0.721121,0.807435,0.018833
235,7.8667,720,1280,497,948,198,459,415,1146,0.772218,0.736635,0.365452,-0.693059,0.747172,0.354427,-0.692239,0.753639,0.354138,-0.692273,0.760148,0.35363,-0.692341,0.727577,0.353749,-0.701546,0.719552,0.353128,-0.70157,0.711322,0.352377,-0.701507,0.767109,0.350302,-0.51582,0.692013,0.349488,-0.557335,0.744857,0.373854,-0.605428,0.720428,0.373378,-0.618103,0.825614,0.386996,-0.326588,0.618223,0.39437,-0.371656,0.875049,0.460334,-0.176411,0.558391,0.469577,-0.27036,0.927031,0.519828,-0.314539,0.49163,0.537115,-0.369978,0.953025,0.541825,-0.358289,0.466686,0.550228,-0.402906,0.942479,0.543429,-0.418652,0.471896,0.549094,-0.472326,0.930197,0.536463,-0.341234,0.483365,0.546344,-0.399982,0.766182,0.550725,0.037877,0.658921,0.557623,-0.037966,0.706325,0.629946,0.389278,0.694716,0.660884,0.06354,0.666887,0.708876,0.78351,0.713961,0.773695,0.223108,0.646233,0.718794,0.820262,0.707914,0.794754,0.232155,0.685843,0.747731,0.739057,0.743015,0.824898,0.056201
